scenario,level,file_path,original_syntax_valid,original_error,fixed_syntax_valid,fixed_error,solvable,solve_time,plan_length,fixes_applied,processing_time
scenario_0031,tactical,/mnt/d/qy/作战规划/论文/多层次行动指南/pddl/datasets/pddl/problems/scenario_0031/tactical.pddl,True,,False,,False,1.3113021850585938e-05,0,0,0.0014472007751464844
scenario_0031,technical,/mnt/d/qy/作战规划/论文/多层次行动指南/pddl/datasets/pddl/problems/scenario_0031/technical.pddl,False,Missing (:domain ...) declaration,False,,False,1.4066696166992188e-05,0,0,0.0015556812286376953
scenario_0032,strategic,/mnt/d/qy/作战规划/论文/多层次行动指南/pddl/datasets/pddl/problems/scenario_0032/strategic.pddl,True,,False,,True,1.4781951904296875e-05,8,0,0.001354217529296875
scenario_0032,tactical,/mnt/d/qy/作战规划/论文/多层次行动指南/pddl/datasets/pddl/problems/scenario_0032/tactical.pddl,True,,False,,True,1.3113021850585938e-05,6,0,0.001506805419921875
scenario_0032,technical,/mnt/d/qy/作战规划/论文/多层次行动指南/pddl/datasets/pddl/problems/scenario_0032/technical.pddl,True,,False,,True,1.5020370483398438e-05,3,0,0.0017125606536865234
scenario_0033,strategic,/mnt/d/qy/作战规划/论文/多层次行动指南/pddl/datasets/pddl/problems/scenario_0033/strategic.pddl,True,,False,,False,1.0013580322265625e-05,0,0,0.0013477802276611328
scenario_0033,tactical,/mnt/d/qy/作战规划/论文/多层次行动指南/pddl/datasets/pddl/problems/scenario_0033/tactical.pddl,True,,False,,False,1.3113021850585938e-05,0,0,0.0013544559478759766
scenario_0033,technical,/mnt/d/qy/作战规划/论文/多层次行动指南/pddl/datasets/pddl/problems/scenario_0033/technical.pddl,True,,False,,False,1.3828277587890625e-05,0,0,0.0018622875213623047
scenario_0034,strategic,/mnt/d/qy/作战规划/论文/多层次行动指南/pddl/datasets/pddl/problems/scenario_0034/strategic.pddl,True,,False,,False,1.239776611328125e-05,0,0,0.001567840576171875
scenario_0034,tactical,/mnt/d/qy/作战规划/论文/多层次行动指南/pddl/datasets/pddl/problems/scenario_0034/tactical.pddl,True,,False,,False,1.9311904907226562e-05,0,0,0.004436969757080078
scenario_0034,technical,/mnt/d/qy/作战规划/论文/多层次行动指南/pddl/datasets/pddl/problems/scenario_0034/technical.pddl,True,,False,,True,1.9073486328125e-05,8,0,0.001542806625366211
scenario_0035,strategic,/mnt/d/qy/作战规划/论文/多层次行动指南/pddl/datasets/pddl/problems/scenario_0035/strategic.pddl,True,,False,,False,1.33514404296875e-05,0,0,0.001352071762084961
scenario_0035,tactical,/mnt/d/qy/作战规划/论文/多层次行动指南/pddl/datasets/pddl/problems/scenario_0035/tactical.pddl,True,,False,,False,1.4781951904296875e-05,0,0,0.0016260147094726562
scenario_0035,technical,/mnt/d/qy/作战规划/论文/多层次行动指南/pddl/datasets/pddl/problems/scenario_0035/technical.pddl,True,,False,,True,1.4781951904296875e-05,3,0,0.0013136863708496094
scenario_0036,strategic,/mnt/d/qy/作战规划/论文/多层次行动指南/pddl/datasets/pddl/problems/scenario_0036/strategic.pddl,True,,False,,False,1.5974044799804688e-05,0,0,0.0022487640380859375
scenario_0036,tactical,/mnt/d/qy/作战规划/论文/多层次行动指南/pddl/datasets/pddl/problems/scenario_0036/tactical.pddl,True,,False,,True,1.621246337890625e-05,5,0,0.0016713142395019531
scenario_0036,technical,/mnt/d/qy/作战规划/论文/多层次行动指南/pddl/datasets/pddl/problems/scenario_0036/technical.pddl,True,,False,,True,2.0503997802734375e-05,7,0,0.0019686222076416016
scenario_0037,strategic,/mnt/d/qy/作战规划/论文/多层次行动指南/pddl/datasets/pddl/problems/scenario_0037/strategic.pddl,True,,False,,False,1.0251998901367188e-05,0,0,0.0013303756713867188
scenario_0037,tactical,/mnt/d/qy/作战规划/论文/多层次行动指南/pddl/datasets/pddl/problems/scenario_0037/tactical.pddl,True,,False,,False,1.0013580322265625e-05,0,0,0.0013318061828613281
scenario_0037,technical,/mnt/d/qy/作战规划/论文/多层次行动指南/pddl/datasets/pddl/problems/scenario_0037/technical.pddl,True,,False,,True,2.1457672119140625e-05,7,0,0.0050814151763916016
scenario_0038,strategic,/mnt/d/qy/作战规划/论文/多层次行动指南/pddl/datasets/pddl/problems/scenario_0038/strategic.pddl,True,,False,,False,1.7404556274414062e-05,0,0,0.0018622875213623047
scenario_0038,tactical,/mnt/d/qy/作战规划/论文/多层次行动指南/pddl/datasets/pddl/problems/scenario_0038/tactical.pddl,True,,False,,False,1.5020370483398438e-05,0,0,0.0016434192657470703
scenario_0038,technical,/mnt/d/qy/作战规划/论文/多层次行动指南/pddl/datasets/pddl/problems/scenario_0038/technical.pddl,False,Missing (:domain ...) declaration,False,,True,1.5974044799804688e-05,8,0,0.0014500617980957031
scenario_0039,strategic,/mnt/d/qy/作战规划/论文/多层次行动指南/pddl/datasets/pddl/problems/scenario_0039/strategic.pddl,True,,False,,True,1.6689300537109375e-05,3,0,0.0016968250274658203
scenario_0039,tactical,/mnt/d/qy/作战规划/论文/多层次行动指南/pddl/datasets/pddl/problems/scenario_0039/tactical.pddl,True,,False,,True,1.1205673217773438e-05,5,0,0.001247406005859375
scenario_0039,technical,/mnt/d/qy/作战规划/论文/多层次行动指南/pddl/datasets/pddl/problems/scenario_0039/technical.pddl,True,,False,,True,1.0251998901367188e-05,5,0,0.0012979507446289062
scenario_0040,strategic,/mnt/d/qy/作战规划/论文/多层次行动指南/pddl/datasets/pddl/problems/scenario_0040/strategic.pddl,True,,False,,False,9.775161743164062e-06,0,0,0.001401662826538086
scenario_0040,tactical,/mnt/d/qy/作战规划/论文/多层次行动指南/pddl/datasets/pddl/problems/scenario_0040/tactical.pddl,True,,False,,True,1.1920928955078125e-05,3,0,0.0012631416320800781
scenario_0040,technical,/mnt/d/qy/作战规划/论文/多层次行动指南/pddl/datasets/pddl/problems/scenario_0040/technical.pddl,True,,False,,True,1.9311904907226562e-05,3,0,0.008279561996459961
scenario_0041,strategic,/mnt/d/qy/作战规划/论文/多层次行动指南/pddl/datasets/pddl/problems/scenario_0041/strategic.pddl,True,,False,,False,1.1205673217773438e-05,0,0,0.0013976097106933594
scenario_0041,tactical,/mnt/d/qy/作战规划/论文/多层次行动指南/pddl/datasets/pddl/problems/scenario_0041/tactical.pddl,True,,False,,False,9.775161743164062e-06,0,0,0.001390695571899414
scenario_0041,technical,/mnt/d/qy/作战规划/论文/多层次行动指南/pddl/datasets/pddl/problems/scenario_0041/technical.pddl,True,,False,,True,1.5497207641601562e-05,6,0,0.0027379989624023438
scenario_0042,strategic,/mnt/d/qy/作战规划/论文/多层次行动指南/pddl/datasets/pddl/problems/scenario_0042/strategic.pddl,True,,False,,False,9.775161743164062e-06,0,0,0.0012700557708740234
scenario_0042,tactical,/mnt/d/qy/作战规划/论文/多层次行动指南/pddl/datasets/pddl/problems/scenario_0042/tactical.pddl,True,,False,,False,8.821487426757812e-06,0,0,0.0012598037719726562
scenario_0042,technical,/mnt/d/qy/作战规划/论文/多层次行动指南/pddl/datasets/pddl/problems/scenario_0042/technical.pddl,True,,False,,True,1.1682510375976562e-05,6,0,0.0013110637664794922
scenario_0043,strategic,/mnt/d/qy/作战规划/论文/多层次行动指南/pddl/datasets/pddl/problems/scenario_0043/strategic.pddl,True,,False,,False,1.0013580322265625e-05,0,0,0.001260995864868164
scenario_0043,tactical,/mnt/d/qy/作战规划/论文/多层次行动指南/pddl/datasets/pddl/problems/scenario_0043/tactical.pddl,True,,False,,False,9.298324584960938e-06,0,0,0.001321554183959961
scenario_0043,technical,/mnt/d/qy/作战规划/论文/多层次行动指南/pddl/datasets/pddl/problems/scenario_0043/technical.pddl,True,,False,,False,1.0251998901367188e-05,0,0,0.002269744873046875
scenario_0044,strategic,/mnt/d/qy/作战规划/论文/多层次行动指南/pddl/datasets/pddl/problems/scenario_0044/strategic.pddl,True,,False,,False,9.298324584960938e-06,0,0,0.0014352798461914062
scenario_0044,tactical,/mnt/d/qy/作战规划/论文/多层次行动指南/pddl/datasets/pddl/problems/scenario_0044/tactical.pddl,True,,False,,True,1.4781951904296875e-05,5,0,0.0016582012176513672
scenario_0044,technical,/mnt/d/qy/作战规划/论文/多层次行动指南/pddl/datasets/pddl/problems/scenario_0044/technical.pddl,True,,False,,False,1.0728836059570312e-05,0,0,0.001344919204711914
scenario_0045,strategic,/mnt/d/qy/作战规划/论文/多层次行动指南/pddl/datasets/pddl/problems/scenario_0045/strategic.pddl,True,,False,,True,1.0728836059570312e-05,7,0,0.0012195110321044922
scenario_0045,tactical,/mnt/d/qy/作战规划/论文/多层次行动指南/pddl/datasets/pddl/problems/scenario_0045/tactical.pddl,True,,False,,False,1.0251998901367188e-05,0,0,0.0021119117736816406
scenario_0045,technical,/mnt/d/qy/作战规划/论文/多层次行动指南/pddl/datasets/pddl/problems/scenario_0045/technical.pddl,True,,False,,True,1.2874603271484375e-05,7,0,0.0016050338745117188
scenario_0046,strategic,/mnt/d/qy/作战规划/论文/多层次行动指南/pddl/datasets/pddl/problems/scenario_0046/strategic.pddl,True,,False,,False,9.059906005859375e-06,0,0,0.0012407302856445312
scenario_0046,tactical,/mnt/d/qy/作战规划/论文/多层次行动指南/pddl/datasets/pddl/problems/scenario_0046/tactical.pddl,True,,False,,False,1.1682510375976562e-05,0,0,0.001825094223022461
scenario_0046,technical,/mnt/d/qy/作战规划/论文/多层次行动指南/pddl/datasets/pddl/problems/scenario_0046/technical.pddl,True,,False,,False,8.58306884765625e-06,0,0,0.0012714862823486328
