scenario,level,file_path,original_syntax_valid,original_error,fixed_syntax_valid,fixed_error,solvable,solve_time,plan_length,fixes_applied,processing_time
scenario_0034,strategic,/mnt/d/qy/作战规划/论文/多层次行动指南/pddl/datasets/pddl/problems/scenario_0034/strategic.pddl,True,,True,,True,0.694859504699707,3,0,0.6968729496002197
scenario_0034,tactical,/mnt/d/qy/作战规划/论文/多层次行动指南/pddl/datasets/pddl/problems/scenario_0034/tactical.pddl,True,,True,,True,0.6573178768157959,3,0,0.6587800979614258
scenario_0034,technical,/mnt/d/qy/作战规划/论文/多层次行动指南/pddl/datasets/pddl/problems/scenario_0034/technical.pddl,True,,True,,True,0.6675155162811279,3,0,0.6690981388092041
scenario_0035,strategic,/mnt/d/qy/作战规划/论文/多层次行动指南/pddl/datasets/pddl/problems/scenario_0035/strategic.pddl,True,,True,,True,0.724668025970459,3,0,0.7276298999786377
scenario_0035,tactical,/mnt/d/qy/作战规划/论文/多层次行动指南/pddl/datasets/pddl/problems/scenario_0035/tactical.pddl,True,,True,,True,0.7274832725524902,3,0,0.72918701171875
scenario_0035,technical,/mnt/d/qy/作战规划/论文/多层次行动指南/pddl/datasets/pddl/problems/scenario_0035/technical.pddl,True,,True,,True,0.713029146194458,3,0,0.7147550582885742
scenario_0036,strategic,/mnt/d/qy/作战规划/论文/多层次行动指南/pddl/datasets/pddl/problems/scenario_0036/strategic.pddl,True,,True,,True,0.6480083465576172,3,0,0.6496906280517578
scenario_0036,tactical,/mnt/d/qy/作战规划/论文/多层次行动指南/pddl/datasets/pddl/problems/scenario_0036/tactical.pddl,True,,True,,True,0.6630649566650391,3,0,0.6646575927734375
scenario_0036,technical,/mnt/d/qy/作战规划/论文/多层次行动指南/pddl/datasets/pddl/problems/scenario_0036/technical.pddl,True,,True,,True,0.6788504123687744,3,0,0.6841306686401367
scenario_0037,strategic,/mnt/d/qy/作战规划/论文/多层次行动指南/pddl/datasets/pddl/problems/scenario_0037/strategic.pddl,True,,True,,True,0.6680727005004883,3,0,0.6698145866394043
scenario_0037,tactical,/mnt/d/qy/作战规划/论文/多层次行动指南/pddl/datasets/pddl/problems/scenario_0037/tactical.pddl,True,,True,,True,0.6932182312011719,3,0,0.6946351528167725
scenario_0037,technical,/mnt/d/qy/作战规划/论文/多层次行动指南/pddl/datasets/pddl/problems/scenario_0037/technical.pddl,True,,True,,True,0.6403963565826416,3,0,0.6428928375244141
scenario_0038,strategic,/mnt/d/qy/作战规划/论文/多层次行动指南/pddl/datasets/pddl/problems/scenario_0038/strategic.pddl,True,,True,,True,0.6477994918823242,3,0,0.6497094631195068
scenario_0038,tactical,/mnt/d/qy/作战规划/论文/多层次行动指南/pddl/datasets/pddl/problems/scenario_0038/tactical.pddl,True,,True,,True,0.7838804721832275,3,0,0.785480260848999
scenario_0038,technical,/mnt/d/qy/作战规划/论文/多层次行动指南/pddl/datasets/pddl/problems/scenario_0038/technical.pddl,True,,True,,True,0.6766233444213867,3,0,0.6786718368530273
scenario_0039,strategic,/mnt/d/qy/作战规划/论文/多层次行动指南/pddl/datasets/pddl/problems/scenario_0039/strategic.pddl,True,,True,,True,0.6276881694793701,3,0,0.6312031745910645
scenario_0039,tactical,/mnt/d/qy/作战规划/论文/多层次行动指南/pddl/datasets/pddl/problems/scenario_0039/tactical.pddl,True,,True,,True,0.6329867839813232,3,0,0.63446044921875
scenario_0039,technical,/mnt/d/qy/作战规划/论文/多层次行动指南/pddl/datasets/pddl/problems/scenario_0039/technical.pddl,True,,True,,True,0.6770017147064209,3,0,0.6787111759185791
scenario_0040,strategic,/mnt/d/qy/作战规划/论文/多层次行动指南/pddl/datasets/pddl/problems/scenario_0040/strategic.pddl,True,,True,,True,0.6695735454559326,3,0,0.6718916893005371
scenario_0040,tactical,/mnt/d/qy/作战规划/论文/多层次行动指南/pddl/datasets/pddl/problems/scenario_0040/tactical.pddl,True,,True,,True,0.6526930332183838,3,0,0.6542489528656006
scenario_0040,technical,/mnt/d/qy/作战规划/论文/多层次行动指南/pddl/datasets/pddl/problems/scenario_0040/technical.pddl,True,,True,,True,0.6900017261505127,3,0,0.6919863224029541
scenario_0041,strategic,/mnt/d/qy/作战规划/论文/多层次行动指南/pddl/datasets/pddl/problems/scenario_0041/strategic.pddl,True,,True,,True,0.6169862747192383,3,0,0.6183958053588867
scenario_0041,tactical,/mnt/d/qy/作战规划/论文/多层次行动指南/pddl/datasets/pddl/problems/scenario_0041/tactical.pddl,True,,True,,True,0.7442305088043213,3,0,0.7472436428070068
scenario_0041,technical,/mnt/d/qy/作战规划/论文/多层次行动指南/pddl/datasets/pddl/problems/scenario_0041/technical.pddl,True,,True,,True,0.7074360847473145,3,0,0.7088921070098877
scenario_0042,strategic,/mnt/d/qy/作战规划/论文/多层次行动指南/pddl/datasets/pddl/problems/scenario_0042/strategic.pddl,True,,True,,True,0.6298596858978271,3,0,0.636127233505249
scenario_0042,tactical,/mnt/d/qy/作战规划/论文/多层次行动指南/pddl/datasets/pddl/problems/scenario_0042/tactical.pddl,True,,True,,True,0.6606152057647705,3,0,0.6623923778533936
scenario_0042,technical,/mnt/d/qy/作战规划/论文/多层次行动指南/pddl/datasets/pddl/problems/scenario_0042/technical.pddl,True,,True,,True,0.646845817565918,3,0,0.6489019393920898
scenario_0043,strategic,/mnt/d/qy/作战规划/论文/多层次行动指南/pddl/datasets/pddl/problems/scenario_0043/strategic.pddl,True,,True,,True,0.6964752674102783,3,0,0.6982212066650391
scenario_0043,tactical,/mnt/d/qy/作战规划/论文/多层次行动指南/pddl/datasets/pddl/problems/scenario_0043/tactical.pddl,True,,True,,True,0.6500339508056641,3,0,0.6550090312957764
scenario_0043,technical,/mnt/d/qy/作战规划/论文/多层次行动指南/pddl/datasets/pddl/problems/scenario_0043/technical.pddl,True,,True,,True,0.6567888259887695,3,0,0.6585919857025146
scenario_0044,strategic,/mnt/d/qy/作战规划/论文/多层次行动指南/pddl/datasets/pddl/problems/scenario_0044/strategic.pddl,True,,True,,True,0.6800429821014404,3,0,0.6815202236175537
scenario_0044,tactical,/mnt/d/qy/作战规划/论文/多层次行动指南/pddl/datasets/pddl/problems/scenario_0044/tactical.pddl,True,,True,,True,0.7234904766082764,3,0,0.725022554397583
scenario_0044,technical,/mnt/d/qy/作战规划/论文/多层次行动指南/pddl/datasets/pddl/problems/scenario_0044/technical.pddl,True,,True,,True,0.8120741844177246,3,0,0.8136913776397705
scenario_0045,strategic,/mnt/d/qy/作战规划/论文/多层次行动指南/pddl/datasets/pddl/problems/scenario_0045/strategic.pddl,True,,True,,True,0.683220386505127,3,0,0.6847822666168213
scenario_0045,tactical,/mnt/d/qy/作战规划/论文/多层次行动指南/pddl/datasets/pddl/problems/scenario_0045/tactical.pddl,True,,True,,True,0.6314492225646973,3,0,0.6353914737701416
scenario_0045,technical,/mnt/d/qy/作战规划/论文/多层次行动指南/pddl/datasets/pddl/problems/scenario_0045/technical.pddl,True,,True,,True,0.6880130767822266,3,0,0.6895565986633301
scenario_0046,strategic,/mnt/d/qy/作战规划/论文/多层次行动指南/pddl/datasets/pddl/problems/scenario_0046/strategic.pddl,True,,True,,True,0.7987575531005859,3,0,0.8003878593444824
scenario_0046,tactical,/mnt/d/qy/作战规划/论文/多层次行动指南/pddl/datasets/pddl/problems/scenario_0046/tactical.pddl,True,,True,,True,0.717965841293335,3,0,0.719527006149292
scenario_0046,technical,/mnt/d/qy/作战规划/论文/多层次行动指南/pddl/datasets/pddl/problems/scenario_0046/technical.pddl,True,,True,,True,0.6827847957611084,3,0,0.6848909854888916
scenario_0047,strategic,/mnt/d/qy/作战规划/论文/多层次行动指南/pddl/datasets/pddl/problems/scenario_0047/strategic.pddl,True,,True,,True,0.6738400459289551,3,0,0.6753287315368652
scenario_0047,tactical,/mnt/d/qy/作战规划/论文/多层次行动指南/pddl/datasets/pddl/problems/scenario_0047/tactical.pddl,True,,True,,True,0.6960201263427734,3,0,0.6978554725646973
scenario_0047,technical,/mnt/d/qy/作战规划/论文/多层次行动指南/pddl/datasets/pddl/problems/scenario_0047/technical.pddl,True,,True,,True,0.686206579208374,3,0,0.6882171630859375
scenario_0048,strategic,/mnt/d/qy/作战规划/论文/多层次行动指南/pddl/datasets/pddl/problems/scenario_0048/strategic.pddl,True,,True,,True,0.7065269947052002,3,0,0.7079908847808838
scenario_0048,tactical,/mnt/d/qy/作战规划/论文/多层次行动指南/pddl/datasets/pddl/problems/scenario_0048/tactical.pddl,True,,True,,True,0.6600396633148193,3,0,0.6615064144134521
scenario_0048,technical,/mnt/d/qy/作战规划/论文/多层次行动指南/pddl/datasets/pddl/problems/scenario_0048/technical.pddl,True,,True,,True,0.761746883392334,3,0,0.7636611461639404
